game_id,date,season,home_team,away_team,home_score,away_score,total_points,home_win,margin
0022200001,2022-10-18,2022-23,BOS,PHI,126,117,243,1,9
0022200002,2022-10-18,2022-23,GSW,LAL,123,109,232,1,14
0022200003,2022-10-19,2022-23,DET,ORL,113,109,222,1,4
0022200005,2022-10-19,2022-23,ATL,HOU,117,107,224,1,10
0022200013,2022-10-19,2022-23,PHX,DAL,107,105,212,1,2
0022200007,2022-10-19,2022-23,MIA,CHI,108,116,224,0,-8
0022200011,2022-10-19,2022-23,SAS,CHA,102,129,231,0,-27
0022200006,2022-10-19,2022-23,BKN,NOP,108,130,238,0,-22
0022200010,2022-10-19,2022-23,MIN,OKC,115,108,223,1,7
0022200004,2022-10-19,2022-23,IND,WAS,107,114,221,0,-7
0022200008,2022-10-19,2022-23,TOR,CLE,108,105,213,1,3
0022200009,2022-10-19,2022-23,MEM,NYK,115,112,227,1,3
0022200014,2022-10-19,2022-23,SAC,POR,108,115,223,0,-7
0022200012,2022-10-19,2022-23,UTA,DEN,123,102,225,1,21
0022200016,2022-10-20,2022-23,LAL,LAC,97,103,200,0,-6
0022200015,2022-10-20,2022-23,PHI,MIL,88,90,178,0,-2
0022200025,2022-10-21,2022-23,MIN,UTA,126,132,258,0,-6
0022200023,2022-10-21,2022-23,NYK,DET,130,106,236,1,24
0022200019,2022-10-21,2022-23,WAS,CHI,102,100,202,1,2
0022200026,2022-10-21,2022-23,GSW,DEN,123,128,251,0,-5
0022200017,2022-10-21,2022-23,CHA,NOP,112,124,236,0,-12
0022200024,2022-10-21,2022-23,HOU,MEM,122,129,251,0,-7
0022200018,2022-10-21,2022-23,IND,SAS,134,137,271,0,-3
0022200022,2022-10-21,2022-23,MIA,BOS,104,111,215,0,-7
0022200020,2022-10-21,2022-23,ATL,ORL,108,98,206,1,10
0022200027,2022-10-21,2022-23,POR,PHX,113,111,224,1,2
0022200021,2022-10-21,2022-23,BKN,TOR,109,105,214,1,4
0022200031,2022-10-22,2022-23,MIA,TOR,112,109,221,1,3
0022200028,2022-10-22,2022-23,PHI,SAS,105,114,219,0,-9
0022200030,2022-10-22,2022-23,ORL,BOS,120,126,246,0,-6
0022200029,2022-10-22,2022-23,IND,DET,124,115,239,1,9
0022200033,2022-10-22,2022-23,MIL,HOU,125,105,230,1,20
0022200036,2022-10-22,2022-23,SAC,LAC,109,111,220,0,-2
0022200032,2022-10-22,2022-23,CHI,CLE,96,128,224,0,-32
0022200035,2022-10-22,2022-23,DEN,OKC,122,117,239,1,5
0022200034,2022-10-22,2022-23,DAL,MEM,137,96,233,1,41
0022200041,2022-10-23,2022-23,OKC,MIN,106,116,222,0,-10
0022200038,2022-10-23,2022-23,ATL,CHA,109,126,235,0,-17
0022200040,2022-10-23,2022-23,NOP,UTA,121,122,243,0,-1
0022200037,2022-10-23,2022-23,LAL,POR,104,106,210,0,-2
0022200042,2022-10-23,2022-23,GSW,SAC,130,125,255,1,5
0022200043,2022-10-23,2022-23,LAC,PHX,95,112,207,0,-17
0022200039,2022-10-23,2022-23,CLE,WAS,117,107,224,1,10
0022200050,2022-10-24,2022-23,MIN,SAS,106,115,221,0,-9
0022200044,2022-10-24,2022-23,PHI,IND,120,106,226,1,14
0022200049,2022-10-24,2022-23,MEM,BKN,134,124,258,1,10
0022200051,2022-10-24,2022-23,POR,DEN,135,110,245,1,25
0022200046,2022-10-24,2022-23,NYK,ORL,115,102,217,1,13
0022200045,2022-10-24,2022-23,MIA,TOR,90,98,188,0,-8
0022200048,2022-10-24,2022-23,HOU,UTA,114,108,222,1,6
0022200047,2022-10-24,2022-23,CHI,BOS,120,102,222,1,18
0022200053,2022-10-25,2022-23,NOP,DAL,113,111,224,1,2
0022200052,2022-10-25,2022-23,WAS,DET,120,99,219,1,21
0022200055,2022-10-25,2022-23,PHX,GSW,134,105,239,1,29
0022200054,2022-10-25,2022-23,OKC,LAC,108,94,202,1,14
0022200062,2022-10-26,2022-23,MIN,SAS,134,122,256,1,12
0022200060,2022-10-26,2022-23,MIL,BKN,110,99,209,1,11
0022200056,2022-10-26,2022-23,CLE,ORL,103,92,195,1,11
0022200059,2022-10-26,2022-23,TOR,PHI,119,109,228,1,10
0022200058,2022-10-26,2022-23,NYK,CHA,134,131,265,1,3
0022200057,2022-10-26,2022-23,DET,ATL,113,118,231,0,-5
0022200065,2022-10-26,2022-23,POR,MIA,98,119,217,0,-21
0022200063,2022-10-26,2022-23,UTA,HOU,109,101,210,1,8
0022200064,2022-10-26,2022-23,DEN,LAL,110,99,209,1,11
0022200061,2022-10-26,2022-23,CHI,IND,124,109,233,1,15
0022200069,2022-10-27,2022-23,SAC,MEM,110,125,235,0,-15
0022200067,2022-10-27,2022-23,OKC,LAC,118,110,228,1,8
0022200068,2022-10-27,2022-23,GSW,MIA,123,110,233,1,13
0022200066,2022-10-27,2022-23,BKN,DAL,125,129,254,0,-4
0022200071,2022-10-28,2022-23,ORL,CHA,113,93,206,1,20
0022200070,2022-10-28,2022-23,DET,ATL,112,136,248,0,-24
0022200078,2022-10-28,2022-23,DEN,UTA,117,101,218,1,16
0022200077,2022-10-28,2022-23,SAS,CHI,129,124,253,1,5
0022200074,2022-10-28,2022-23,WAS,IND,117,127,244,0,-10
0022200080,2022-10-28,2022-23,POR,HOU,125,111,236,1,14
0022200075,2022-10-28,2022-23,MIL,NYK,119,108,227,1,11
0022200079,2022-10-28,2022-23,PHX,NOP,124,111,235,1,13
0022200076,2022-10-28,2022-23,MIN,LAL,111,102,213,1,9
0022200073,2022-10-28,2022-23,TOR,PHI,90,112,202,0,-22
0022200072,2022-10-28,2022-23,BOS,CLE,123,132,255,0,-9
0022200084,2022-10-29,2022-23,CHI,PHI,109,114,223,0,-5
0022200081,2022-10-29,2022-23,SAC,MIA,119,113,232,1,6
0022200083,2022-10-29,2022-23,BKN,IND,116,125,241,0,-9
0022200086,2022-10-29,2022-23,DAL,OKC,111,117,228,0,-6
0022200087,2022-10-29,2022-23,UTA,MEM,124,123,247,1,1
0022200085,2022-10-29,2022-23,MIL,ATL,123,115,238,1,8
0022200082,2022-10-29,2022-23,CHA,GSW,120,113,233,1,7
0022200088,2022-10-30,2022-23,LAC,NOP,91,112,203,0,-21
0022200093,2022-10-30,2022-23,DAL,ORL,114,105,219,1,9
0022200092,2022-10-30,2022-23,SAS,MIN,107,98,205,1,9
0022200095,2022-10-30,2022-23,LAL,DEN,121,110,231,1,11
0022200091,2022-10-30,2022-23,DET,GSW,128,114,242,1,14
0022200094,2022-10-30,2022-23,PHX,HOU,124,109,233,1,15
0022200090,2022-10-30,2022-23,CLE,NYK,121,108,229,1,13
0022200089,2022-10-30,2022-23,BOS,WAS,112,94,206,1,18
0022200098,2022-10-31,2022-23,BKN,IND,116,109,225,1,7
0022200100,2022-10-31,2022-23,MIL,DET,110,108,218,1,2
0022200096,2022-10-31,2022-23,CHA,SAC,108,115,223,0,-7
0022200099,2022-10-31,2022-23,TOR,ATL,139,109,248,1,30
0022200101,2022-10-31,2022-23,UTA,MEM,121,105,226,1,16
0022200097,2022-10-31,2022-23,WAS,PHI,111,118,229,0,-7
0022200102,2022-10-31,2022-23,LAC,HOU,95,93,188,1,2
0022200106,2022-11-01,2022-23,PHX,MIN,116,107,223,1,9
0022200103,2022-11-01,2022-23,BKN,CHI,99,108,207,0,-9
0022200105,2022-11-01,2022-23,OKC,ORL,116,108,224,1,8
0022200104,2022-11-01,2022-23,MIA,GSW,116,109,225,1,7
0022200107,2022-11-02,2022-23,CLE,BOS,114,113,227,1,1
0022200111,2022-11-02,2022-23,CHI,CHA,106,88,194,1,18
0022200113,2022-11-02,2022-23,MIL,DET,116,91,207,1,25
0022200110,2022-11-02,2022-23,NYK,ATL,99,112,211,0,-13
0022200112,2022-11-02,2022-23,HOU,LAC,101,109,210,0,-8
0022200116,2022-11-02,2022-23,POR,MEM,106,111,217,0,-5
0022200115,2022-11-02,2022-23,DAL,UTA,103,100,203,1,3
0022200109,2022-11-02,2022-23,MIA,SAC,110,107,217,1,3
0022200114,2022-11-02,2022-23,SAS,TOR,100,143,243,0,-43
0022200117,2022-11-02,2022-23,LAL,NOP,120,117,237,1,3
0022200108,2022-11-02,2022-23,PHI,WAS,111,121,232,0,-10
0022200118,2022-11-03,2022-23,ORL,GSW,130,129,259,1,1
0022200119,2022-11-03,2022-23,OKC,DEN,110,122,232,0,-12
0022200124,2022-11-04,2022-23,BOS,CHI,123,119,242,1,4
0022200125,2022-11-04,2022-23,MEM,CHA,130,99,229,1,31
0022200126,2022-11-04,2022-23,SAS,LAC,106,113,219,0,-7
0022200128,2022-11-04,2022-23,NOP,GSW,114,105,219,1,9
0022200121,2022-11-04,2022-23,IND,MIA,101,99,200,1,2
0022200131,2022-11-04,2022-23,LAL,UTA,116,130,246,0,-14
0022200127,2022-11-04,2022-23,DAL,TOR,111,110,221,1,1
0022200122,2022-11-04,2022-23,PHI,NYK,104,106,210,0,-2
0022200120,2022-11-04,2022-23,DET,CLE,88,112,200,0,-24
0022200130,2022-11-04,2022-23,PHX,POR,106,108,214,0,-2
0022200129,2022-11-04,2022-23,MIN,MIL,102,115,217,0,-13
0022200123,2022-11-04,2022-23,WAS,BKN,86,128,214,0,-42
0022200133,2022-11-05,2022-23,CHA,BKN,94,98,192,0,-4
0022200132,2022-11-05,2022-23,ORL,SAC,123,126,249,0,-3
0022200136,2022-11-05,2022-23,MIL,OKC,108,94,202,1,14
0022200135,2022-11-05,2022-23,NYK,BOS,118,133,251,0,-15
0022200138,2022-11-05,2022-23,DEN,SAS,126,101,227,1,25
0022200137,2022-11-05,2022-23,MIN,HOU,129,117,246,1,12
0022200134,2022-11-05,2022-23,ATL,NOP,124,121,245,1,3
0022200139,2022-11-05,2022-23,PHX,POR,102,82,184,1,20
0022200140,2022-11-06,2022-23,LAL,CLE,100,114,214,0,-14
0022200141,2022-11-06,2022-23,TOR,CHI,113,104,217,1,9
0022200142,2022-11-06,2022-23,MEM,WAS,103,97,200,1,6
0022200143,2022-11-06,2022-23,LAC,UTA,102,110,212,0,-8
0022200157,2022-11-07,2022-23,UTA,LAL,139,116,255,1,23
0022200150,2022-11-07,2022-23,MIA,POR,107,110,217,0,-3
0022200154,2022-11-07,2022-23,SAS,DEN,109,115,224,0,-6
0022200146,2022-11-07,2022-23,DET,OKC,112,103,215,1,9
0022200152,2022-11-07,2022-23,MEM,BOS,106,109,215,0,-3
0022200151,2022-11-07,2022-23,CHI,TOR,111,97,208,1,14
0022200149,2022-11-07,2022-23,ATL,MIL,117,98,215,1,19
0022200156,2022-11-07,2022-23,GSW,SAC,116,113,229,1,3
0022200147,2022-11-07,2022-23,IND,NOP,129,122,251,1,7
0022200153,2022-11-07,2022-23,MIN,NYK,107,120,227,0,-13
0022200158,2022-11-07,2022-23,LAC,CLE,119,117,236,1,2
0022200148,2022-11-07,2022-23,PHI,PHX,100,88,188,1,12
0022200144,2022-11-07,2022-23,CHA,WAS,100,108,208,0,-8
0022200145,2022-11-07,2022-23,ORL,HOU,127,134,261,0,-7
0022200155,2022-11-07,2022-23,DAL,BKN,96,94,190,1,2
0022200167,2022-11-09,2022-23,MIN,PHX,117,129,246,0,-12
0022200169,2022-11-09,2022-23,SAS,MEM,122,124,246,0,-2
0022200168,2022-11-09,2022-23,OKC,MIL,132,136,268,0,-4
0022200165,2022-11-09,2022-23,TOR,HOU,116,109,225,1,7
0022200171,2022-11-09,2022-23,SAC,CLE,127,120,247,1,7
0022200163,2022-11-09,2022-23,BOS,DET,128,112,240,1,16
0022200159,2022-11-09,2022-23,CHA,POR,95,105,200,0,-10
0022200164,2022-11-09,2022-23,BKN,NYK,112,85,197,1,27
0022200166,2022-11-09,2022-23,CHI,NOP,111,115,226,0,-4
0022200161,2022-11-09,2022-23,ORL,DAL,94,87,181,1,7
0022200162,2022-11-09,2022-23,ATL,UTA,119,125,244,0,-6
0022200160,2022-11-09,2022-23,IND,DEN,119,122,241,0,-3
0022200170,2022-11-09,2022-23,LAC,LAL,114,101,215,1,13
0022200172,2022-11-10,2022-23,WAS,DAL,113,105,218,1,8
0022200173,2022-11-10,2022-23,ATL,PHI,104,95,199,1,9
0022200174,2022-11-10,2022-23,MIA,CHA,117,112,229,1,5
0022200175,2022-11-10,2022-23,NOP,POR,95,106,201,0,-11
0022200181,2022-11-11,2022-23,MEM,MIN,114,103,217,1,11
0022200178,2022-11-11,2022-23,NYK,DET,121,112,233,1,9
0022200180,2022-11-11,2022-23,SAS,MIL,111,93,204,1,18
0022200177,2022-11-11,2022-23,ORL,PHX,114,97,211,1,17
0022200182,2022-11-11,2022-23,GSW,CLE,106,101,207,1,5
0022200179,2022-11-11,2022-23,OKC,TOR,132,113,245,1,19
0022200183,2022-11-11,2022-23,LAL,SAC,114,120,234,0,-6
0022200176,2022-11-11,2022-23,BOS,DEN,131,112,243,1,19
0022200186,2022-11-12,2022-23,DET,BOS,108,117,225,0,-9
0022200188,2022-11-12,2022-23,PHI,ATL,121,109,230,1,12
0022200189,2022-11-12,2022-23,MIA,CHA,132,115,247,1,17
0022200185,2022-11-12,2022-23,WAS,UTA,121,112,233,1,9
0022200190,2022-11-12,2022-23,DAL,POR,117,112,229,1,5
0022200191,2022-11-12,2022-23,NOP,HOU,119,106,225,1,13
0022200187,2022-11-12,2022-23,IND,TOR,118,104,222,1,14
0022200184,2022-11-12,2022-23,LAC,BKN,95,110,205,0,-15
0022200193,2022-11-13,2022-23,CLE,MIN,124,129,253,0,-5
0022200194,2022-11-13,2022-23,WAS,MEM,102,92,194,1,10
0022200197,2022-11-13,2022-23,SAC,GSW,122,115,237,1,7
0022200192,2022-11-13,2022-23,NYK,OKC,135,145,280,0,-10
0022200196,2022-11-13,2022-23,CHI,DEN,103,126,229,0,-23
0022200198,2022-11-13,2022-23,LAL,BKN,116,103,219,1,13
0022200195,2022-11-13,2022-23,PHI,UTA,105,98,203,1,7
0022200202,2022-11-14,2022-23,MIA,PHX,113,112,225,1,1
0022200201,2022-11-14,2022-23,BOS,OKC,126,122,248,1,4
0022200200,2022-11-14,2022-23,ORL,CHA,105,112,217,0,-7
0022200199,2022-11-14,2022-23,DET,TOR,111,115,226,0,-4
0022200205,2022-11-14,2022-23,GSW,SAS,132,95,227,1,37
0022200204,2022-11-14,2022-23,MIL,ATL,106,121,227,0,-15
0022200203,2022-11-14,2022-23,HOU,LAC,106,122,228,0,-16
0022200208,2022-11-15,2022-23,UTA,NYK,111,118,229,0,-7
0022200209,2022-11-15,2022-23,POR,SAS,117,110,227,1,7
0022200207,2022-11-15,2022-23,DAL,LAC,103,101,204,1,2
0022200206,2022-11-15,2022-23,NOP,MEM,113,102,215,1,11
0022200210,2022-11-15,2022-23,SAC,BKN,153,121,274,1,32
0022200219,2022-11-16,2022-23,DEN,NYK,103,106,209,0,-3
0022200211,2022-11-16,2022-23,CHA,IND,113,125,238,0,-12
0022200212,2022-11-16,2022-23,ORL,MIN,108,126,234,0,-18
0022200216,2022-11-16,2022-23,MIL,CLE,113,98,211,1,15
0022200220,2022-11-16,2022-23,PHX,GSW,130,119,249,1,11
0022200215,2022-11-16,2022-23,TOR,MIA,112,104,216,1,8
0022200213,2022-11-16,2022-23,WAS,OKC,120,121,241,0,-1
0022200217,2022-11-16,2022-23,NOP,CHI,124,110,234,1,14
0022200218,2022-11-16,2022-23,DAL,HOU,92,101,193,0,-9
0022200214,2022-11-16,2022-23,ATL,BOS,101,126,227,0,-25
0022200221,2022-11-17,2022-23,POR,BKN,107,109,216,0,-2
0022200222,2022-11-17,2022-23,SAC,SAS,130,112,242,1,18
0022200223,2022-11-17,2022-23,LAC,DET,96,91,187,1,5
0022200228,2022-11-18,2022-23,HOU,IND,91,99,190,0,-8
0022200233,2022-11-18,2022-23,GSW,NYK,111,101,212,1,10
0022200229,2022-11-18,2022-23,MEM,OKC,121,110,231,1,11
0022200230,2022-11-18,2022-23,DAL,DEN,127,99,226,1,28
0022200224,2022-11-18,2022-23,WAS,MIA,107,106,213,1,1
0022200225,2022-11-18,2022-23,CLE,CHA,132,122,254,1,10
0022200231,2022-11-18,2022-23,NOP,BOS,109,117,226,0,-8
0022200226,2022-11-18,2022-23,PHI,MIL,110,102,212,1,8
0022200232,2022-11-18,2022-23,UTA,PHX,134,133,267,1,1
0022200227,2022-11-18,2022-23,CHI,ORL,107,108,215,0,-1
0022200234,2022-11-18,2022-23,LAL,DET,128,121,249,1,7
0022200238,2022-11-19,2022-23,POR,UTA,113,118,231,0,-5
0022200235,2022-11-19,2022-23,ATL,TOR,124,122,246,1,2
0022200237,2022-11-19,2022-23,PHI,MIN,109,112,221,0,-3
0022200236,2022-11-19,2022-23,IND,ORL,114,113,227,1,1
0022200239,2022-11-19,2022-23,LAC,SAS,119,97,216,1,22
0022200247,2022-11-20,2022-23,LAL,SAS,123,92,215,1,31
0022200241,2022-11-20,2022-23,WAS,CHA,106,102,208,1,4
0022200243,2022-11-20,2022-23,BKN,MEM,127,115,242,1,12
0022200244,2022-11-20,2022-23,CLE,MIA,113,87,200,1,26
0022200240,2022-11-20,2022-23,PHX,NYK,116,95,211,1,21
0022200245,2022-11-20,2022-23,HOU,GSW,120,127,247,0,-7
0022200246,2022-11-20,2022-23,DAL,DEN,97,98,195,0,-1
0022200242,2022-11-20,2022-23,SAC,DET,137,129,266,1,8
0022200252,2022-11-21,2022-23,MIN,MIA,105,101,206,1,4
0022200248,2022-11-21,2022-23,CLE,ATL,114,102,216,1,12
0022200253,2022-11-21,2022-23,NOP,GSW,128,83,211,1,45
0022200255,2022-11-21,2022-23,LAC,UTA,121,114,235,1,7
0022200251,2022-11-21,2022-23,MIL,POR,119,111,230,1,8
0022200249,2022-11-21,2022-23,IND,ORL,123,102,225,1,21
0022200254,2022-11-21,2022-23,OKC,NYK,119,129,248,0,-10
0022200250,2022-11-21,2022-23,CHI,BOS,121,107,228,1,14
0022200257,2022-11-22,2022-23,MEM,SAC,109,113,222,0,-4
0022200259,2022-11-22,2022-23,PHX,LAL,115,105,220,1,10
0022200256,2022-11-22,2022-23,PHI,BKN,115,106,221,1,9
0022200258,2022-11-22,2022-23,DEN,DET,108,110,218,0,-2
0022200260,2022-11-23,2022-23,CHA,PHI,107,101,208,1,6
0022200261,2022-11-23,2022-23,CLE,POR,114,96,210,1,18
0022200262,2022-11-23,2022-23,IND,MIN,101,115,216,0,-14
0022200269,2022-11-23,2022-23,SAS,NOP,110,129,239,0,-19
0022200267,2022-11-23,2022-23,MIL,CHI,113,118,231,0,-5
0022200266,2022-11-23,2022-23,TOR,BKN,98,112,210,0,-14
0022200268,2022-11-23,2022-23,OKC,DEN,126,131,257,0,-5
0022200270,2022-11-23,2022-23,UTA,DET,116,125,241,0,-9
0022200265,2022-11-23,2022-23,MIA,WAS,113,105,218,1,8
0022200264,2022-11-23,2022-23,BOS,DAL,125,112,237,1,13
0022200271,2022-11-23,2022-23,GSW,LAC,124,107,231,1,17
0022200263,2022-11-23,2022-23,ATL,SAC,115,106,221,1,9
0022200277,2022-11-25,2022-23,MIA,WAS,110,107,217,1,3
0022200275,2022-11-25,2022-23,BOS,SAC,122,104,226,1,18
0022200273,2022-11-25,2022-23,ORL,PHI,99,107,206,0,-8
0022200278,2022-11-25,2022-23,HOU,ATL,128,122,250,1,6
0022200282,2022-11-25,2022-23,SAS,LAL,94,105,199,0,-11
0022200283,2022-11-25,2022-23,PHX,DET,108,102,210,1,6
0022200285,2022-11-25,2022-23,LAC,DEN,104,114,218,0,-10
0022200284,2022-11-25,2022-23,GSW,UTA,129,118,247,1,11
0022200281,2022-11-25,2022-23,OKC,CHI,123,119,242,1,4
0022200276,2022-11-25,2022-23,IND,BKN,128,117,245,1,11
0022200272,2022-11-25,2022-23,CHA,MIN,110,108,218,1,2
0022200279,2022-11-25,2022-23,MEM,NOP,132,111,243,1,21
0022200280,2022-11-25,2022-23,MIL,CLE,117,102,219,1,15
0022200274,2022-11-25,2022-23,NYK,POR,129,132,261,0,-3
0022200287,2022-11-26,2022-23,HOU,OKC,118,105,223,1,13
0022200286,2022-11-26,2022-23,TOR,DAL,105,100,205,1,5
0022200288,2022-11-26,2022-23,SAS,LAL,138,143,281,0,-5
0022200289,2022-11-26,2022-23,PHX,UTA,113,112,225,1,1
0022200298,2022-11-27,2022-23,MIL,DAL,124,115,239,1,9
0022200291,2022-11-27,2022-23,MIN,GSW,114,137,251,0,-23
0022200292,2022-11-27,2022-23,LAC,IND,114,100,214,1,14
0022200296,2022-11-27,2022-23,NYK,MEM,123,127,250,0,-4
0022200295,2022-11-27,2022-23,DET,CLE,94,102,196,0,-8
0022200293,2022-11-27,2022-23,ATL,MIA,98,106,204,0,-8
0022200290,2022-11-27,2022-23,BKN,POR,111,97,208,1,14
0022200297,2022-11-27,2022-23,ORL,PHI,103,133,236,0,-30
0022200294,2022-11-27,2022-23,BOS,WAS,130,121,251,1,9
0022200304,2022-11-28,2022-23,NOP,OKC,105,101,206,1,4
0022200300,2022-11-28,2022-23,WAS,MIN,142,127,269,1,15
0022200305,2022-11-28,2022-23,DEN,HOU,129,113,242,1,16
0022200301,2022-11-28,2022-23,BOS,CHA,140,105,245,1,35
0022200308,2022-11-28,2022-23,LAL,IND,115,116,231,0,-1
0022200302,2022-11-28,2022-23,BKN,ORL,109,102,211,1,7
0022200303,2022-11-28,2022-23,TOR,CLE,100,88,188,1,12
0022200306,2022-11-28,2022-23,UTA,CHI,107,114,221,0,-7
0022200299,2022-11-28,2022-23,PHI,ATL,104,101,205,1,3
0022200307,2022-11-28,2022-23,SAC,PHX,117,122,239,0,-5
0022200310,2022-11-29,2022-23,DAL,GSW,116,113,229,1,3
0022200311,2022-11-29,2022-23,POR,LAC,112,118,230,0,-6
0022200309,2022-11-29,2022-23,DET,NYK,110,140,250,0,-30
0022200323,2022-11-30,2022-23,SAC,IND,137,114,251,1,23
0022200312,2022-11-30,2022-23,CLE,PHI,113,85,198,1,28
0022200315,2022-11-30,2022-23,BKN,WAS,113,107,220,1,6
0022200318,2022-11-30,2022-23,NOP,TOR,126,108,234,1,18
0022200324,2022-11-30,2022-23,LAL,POR,128,109,237,1,19
0022200322,2022-11-30,2022-23,UTA,LAC,125,112,237,1,13
0022200319,2022-11-30,2022-23,OKC,SAS,119,111,230,1,8
0022200321,2022-11-30,2022-23,PHX,CHI,132,113,245,1,19
0022200317,2022-11-30,2022-23,MIN,MEM,109,101,210,1,8
0022200314,2022-11-30,2022-23,BOS,MIA,134,121,255,1,13
0022200316,2022-11-30,2022-23,NYK,MIL,103,109,212,0,-6
0022200320,2022-11-30,2022-23,DEN,HOU,120,100,220,1,20
0022200313,2022-11-30,2022-23,ORL,ATL,108,125,233,0,-17
0022200325,2022-12-01,2022-23,DET,DAL,131,125,256,1,6
0022200328,2022-12-02,2022-23,BOS,MIA,116,120,236,0,-4
0022200336,2022-12-02,2022-23,GSW,CHI,119,111,230,1,8
0022200334,2022-12-02,2022-23,PHX,HOU,121,122,243,0,-1
0022200326,2022-12-02,2022-23,CHA,WAS,117,116,233,1,1
0022200330,2022-12-02,2022-23,CLE,ORL,107,96,203,1,11
0022200333,2022-12-02,2022-23,SAS,NOP,99,117,216,0,-18
0022200327,2022-12-02,2022-23,ATL,DEN,117,109,226,1,8
0022200331,2022-12-02,2022-23,MIL,LAL,129,133,262,0,-4
0022200335,2022-12-02,2022-23,UTA,IND,139,119,258,1,20
0022200329,2022-12-02,2022-23,BKN,TOR,114,105,219,1,9
0022200332,2022-12-02,2022-23,MEM,PHI,117,109,226,1,8
0022200341,2022-12-03,2022-23,MIN,OKC,128,135,263,0,-7
0022200343,2022-12-03,2022-23,UTA,POR,111,116,227,0,-5
0022200342,2022-12-03,2022-23,GSW,HOU,120,101,221,1,19
0022200339,2022-12-03,2022-23,CHA,MIL,96,105,201,0,-9
0022200337,2022-12-03,2022-23,NYK,DAL,100,121,221,0,-21
0022200338,2022-12-03,2022-23,LAC,SAC,96,123,219,0,-27
0022200340,2022-12-03,2022-23,TOR,ORL,121,108,229,1,13
0022200351,2022-12-04,2022-23,POR,IND,116,100,216,1,16
0022200350,2022-12-04,2022-23,SAC,CHI,110,101,211,1,9
0022200347,2022-12-04,2022-23,DET,MEM,112,122,234,0,-10
0022200346,2022-12-04,2022-23,BKN,BOS,92,103,195,0,-11
0022200345,2022-12-04,2022-23,SAS,PHX,95,133,228,0,-38
0022200344,2022-12-04,2022-23,NOP,DEN,121,106,227,1,15
0022200349,2022-12-04,2022-23,WAS,LAL,119,130,249,0,-11
0022200348,2022-12-04,2022-23,NYK,CLE,92,81,173,1,11
0022200354,2022-12-05,2022-23,ATL,OKC,114,121,235,0,-7
0022200352,2022-12-05,2022-23,CHA,LAC,117,119,236,0,-2
0022200356,2022-12-05,2022-23,HOU,PHI,132,123,255,1,9
0022200353,2022-12-05,2022-23,ORL,MIL,102,109,211,0,-7
0022200359,2022-12-05,2022-23,GSW,IND,104,112,216,0,-8
0022200355,2022-12-05,2022-23,TOR,BOS,110,116,226,0,-6
0022200358,2022-12-05,2022-23,DAL,PHX,130,111,241,1,19
0022200357,2022-12-05,2022-23,MEM,MIA,101,93,194,1,8
0022200361,2022-12-06,2022-23,MIA,DET,96,116,212,0,-20
0022200362,2022-12-06,2022-23,DEN,DAL,115,116,231,0,-1
0022200360,2022-12-06,2022-23,CLE,LAL,116,102,218,1,14
0022200366,2022-12-07,2022-23,TOR,LAL,126,113,239,1,13
0022200371,2022-12-07,2022-23,NOP,DET,104,98,202,1,6
0022200370,2022-12-07,2022-23,MIN,IND,121,115,236,1,6
0022200369,2022-12-07,2022-23,MIL,SAC,126,113,239,1,13
0022200368,2022-12-07,2022-23,MEM,OKC,123,102,225,1,21
0022200364,2022-12-07,2022-23,BKN,CHA,122,116,238,1,6
